init_x,init_y,final_x,final_y,time_delay,true_h0,deflection_x,deflection_y,deflection_mag,final_r,final_theta,init_r,predicted_time_delay,residual_time_delay
-0.129698,0.173611,0.050882,-0.000873,359.246461,70.0,0.18058000000000002,-0.174484,0.2511051625435049,0.05088948862977501,-0.01715566117992057,0.21670798445142717,354.78215261018045,4.464308389819564
-0.11678,-0.725457,0.350226,-0.033317,219.474894,70.0,0.467006,0.69214,0.8349565160150557,0.35180715394232676,-0.0948445834091565,0.734796180752867,195.59397545611722,23.880918543882785
-0.755008,0.584898,0.56261,0.440846,160.986099,70.0,1.317618,-0.144052,1.325469038728555,0.7147553482248314,0.664643903870838,0.9550616474699422,164.09724345142212,-3.1111444514221205
0.384606,0.068592,0.114697,-0.003607,318.819192,70.0,-0.269909,-0.072199,0.27939857530417006,0.11475370258950252,-0.03143771519455459,0.3906745931078703,336.4431132220109,-17.623921222010893
0.832652,0.385837,0.591911,0.229992,186.768499,70.0,-0.24074099999999998,-0.15584499999999998,0.2867819609145596,0.6350235838022081,0.37060419636993175,0.9177034072471344,184.00466849564378,2.763830504356207
0.768682,-0.766883,0.262449,0.034094,141.113155,70.0,-0.5062329999999999,0.8009769999999999,0.9475420860405093,0.2646542620797934,0.12918369001738336,1.0858091696117693,138.73581428538927,2.377340714610739
0.992196,-0.158992,0.854732,0.1625,161.002496,70.0,-0.13746399999999992,0.321492,0.34964761883931084,0.8700419770470849,0.18787590225193238,1.0048538990718998,170.53070374203426,-9.528207742034255
-0.176376,-0.352538,-0.045617,0.004806,331.686596,70.0,0.13075900000000001,0.357344,0.3805162945486041,0.04586947051144149,3.0366244255697583,0.39419732979816086,336.71338131767527,-5.026785317675262
0.899148,-0.024896,0.709878,0.000964,183.28655,70.0,-0.18926999999999994,0.02586,0.19102845992155196,0.7098786545459724,0.0013579789871314514,0.8994925995915697,188.66902437335247,-5.382474373352466
-0.419998,-0.905292,-0.563261,-0.283481,149.003444,70.0,-0.14326300000000003,0.621811,0.6381012512838382,0.630574683508623,-2.675320233506681,0.9979739101138867,156.43684154407867,-7.433397544078673
0.755891,0.253147,0.379786,-0.026438,227.11379,70.0,-0.37610499999999997,-0.27958500000000003,0.4686392463825453,0.38070510062251595,-0.06950076612627415,0.7971540675992314,222.691139337283,4.42265066271699
0.634086,-0.915822,-0.661377,-0.847637,135.35589,70.0,-1.295463,0.06818500000000005,1.2972561730799357,1.075131629103153,-2.233384071462255,1.1139097769029591,135.57446884994354,-0.2185788499435546
-0.212938,-0.849359,-0.209889,-0.129485,204.09314,70.0,0.003048999999999996,0.719874,0.7198804569350387,0.2466166205793924,-2.5888238263439662,0.8756445070489508,204.68619026831553,-0.5930502683155225
0.828514,0.842943,-0.705002,0.598016,135.20031,70.0,-1.533516,-0.244927,1.5529522071155315,0.924473339940098,2.4381170379464083,1.1819426168156388,133.5266925693015,1.6736174306984992
-0.660027,0.932003,0.028791,-0.16083,133.079407,70.0,0.688818,-1.092833,1.2918026950788577,0.16338669034226747,-1.393657533983042,1.1420443217047227,137.08430555454598,-4.004898554545974
0.176562,-0.524741,-0.214242,0.142996,204.106479,70.0,-0.390804,0.667737,0.7736927475328951,0.25758006634831043,2.553047366525245,0.5536490376809121,212.8192754391647,-8.712796439164691
0.678321,0.548451,-0.542787,0.355401,168.96936,70.0,-1.221108,-0.19305,1.236273857267879,0.6487893326573735,2.56187102798682,0.8723060692451933,175.1533550443792,-6.183995044379202
-0.177365,-0.96698,-0.281056,0.439417,158.528761,70.0,-0.10369099999999998,1.406397,1.4102142904856694,0.5216126676232087,2.1398335902816314,0.9831117248944801,152.9890587348292,5.539702265170803
-0.040546,0.548723,0.11186,-0.065579,284.712685,70.0,0.15240599999999999,-0.6143019999999999,0.6329253795195765,0.1296659741065481,-0.5302550039106213,0.5502189644541525,280.0910918477057,4.621593152294338
0.387944,0.18175,-0.074254,0.013978,324.500508,70.0,-0.462198,-0.167772,0.491705638759614,0.07555819611398885,2.9555243773441693,0.42840822778746906,327.48747568097565,-2.9869676809756243
0.678418,0.178277,0.24866,-0.075994,255.700168,70.0,-0.429758,-0.254271,0.49934525130915186,0.26001323742455884,-0.296599345684096,0.7014511183632114,255.30590631543532,0.39426168456466826
0.303941,0.330156,0.002338,0.021854,332.135987,70.0,-0.301603,-0.308302,0.431293974932412,0.021978706968336422,1.4642189929442295,0.44875730168655753,320.1847154984116,11.951271501588394
0.932127,0.26038,-0.054572,0.084219,240.50282,70.0,-0.986699,-0.176161,1.0023011595932632,0.10035408883050058,2.145748297771428,0.9678111843376269,242.3384265845512,-1.8356065845511864
0.200579,-0.871012,0.043651,-0.138069,252.939091,70.0,-0.156928,0.732943,0.7495544265982291,0.1448048982665987,-1.2645864577683323,0.8938086145171124,229.22979518804758,23.709295811952416
0.897977,0.2962,0.586513,0.182471,186.60846,70.0,-0.3114640000000001,-0.11372900000000002,0.33157820908045216,0.6142419433822474,0.3016194953523305,0.9455670957309164,187.99280292676778,-1.384342926767772
0.230135,-0.129211,-0.07061,0.000825,364.954307,70.0,-0.30074500000000004,0.13003599999999998,0.32765365299504906,0.0706148194432302,3.1299092877510573,0.26392726412024964,363.7170178647595,1.2372891352404736
0.352778,-0.868223,-0.426224,-0.216757,161.051901,70.0,-0.779002,0.651466,1.01550581739348,0.47817412646963653,-2.671127000304373,0.9371571346433851,170.43586661500999,-9.383965615009998
-0.226548,0.407563,0.052306,0.00459,322.980582,70.0,0.278854,-0.402973,0.49004774465862,0.052507006541984466,0.08752862540705111,0.46629560932202657,322.2747175222086,0.7058644777914083
-0.096162,-0.186865,-0.013585,-0.000345,350.322586,70.0,0.082577,0.18652,0.20398203678020277,0.013589380044726103,-3.1162024540567126,0.21015627154334462,347.4784254568949,2.8441605431050903
-0.637983,-0.586772,0.578353,-0.373911,168.83877,70.0,1.216336,0.21286099999999997,1.2348210680973175,0.6886955993252752,-0.5739178820773314,0.8667892986608683,170.89087983775173,-2.052109837751715
0.115056,-0.249014,-0.029075,0.002264,353.389396,70.0,-0.144131,0.251278,0.28967978604831923,0.029163012893046562,3.063881879419783,0.2743097798694024,349.2567465543061,4.132649445693858
0.817256,-0.384516,-0.061311,0.037576,191.372838,70.0,-0.878567,0.422092,0.9747007899622324,0.07190962729009238,2.5917597418166185,0.9031942890607756,204.2314402396306,-12.858602239630585
-0.557007,0.37575,0.374451,0.097322,221.246698,70.0,0.931458,-0.27842799999999995,0.9721811338161217,0.38689161671584454,0.2542798544667487,0.671896465647052,224.41759859150264,-3.1709005915026296
-0.773909,0.917798,-0.799174,0.87886,130.635223,70.0,-0.025265000000000093,-0.03893800000000003,0.0464164633400694,1.1878863505723096,2.308742423428157,1.2005366754435285,131.68644914287026,-1.051226142870263
-0.568883,0.785051,0.427011,0.198774,152.423986,70.0,0.9958940000000001,-0.586277,1.1556494191427606,0.47100902029260544,0.43566943285584886,0.9695013874616168,157.2315912975698,-4.807605297569779
0.356168,0.107792,0.130578,3.7e-05,348.069357,70.0,-0.22558999999999998,-0.107755,0.25000397621837933,0.13057800524207744,0.00028335553469766906,0.37212196856407176,341.640124693624,6.429232306376036
-0.339639,-0.313226,0.157794,-0.074463,301.265288,70.0,0.497433,0.238763,0.5517674869526112,0.17448118753894357,-0.4409160366933033,0.46202291869235235,296.6587956694986,4.606492330501396
-0.383858,0.498099,-0.08118,0.073961,216.707884,70.0,0.302678,-0.424138,0.5210633500141801,0.10981995229010073,2.4026928144952273,0.6288478178104779,248.8093745044871,-32.10149050448709
-0.44776,0.501537,0.3558,-0.015542,224.904554,70.0,0.80356,-0.5170790000000001,0.9555518645479167,0.3561392898347499,-0.04365409233780401,0.6723305585565779,223.55625004359925,1.3483039564007413
-0.672954,-0.338745,0.436595,-0.133532,215.235044,70.0,1.1095490000000001,0.205213,1.1283666774457672,0.45655885606239205,-0.2968138718519985,0.7534024562881383,212.0921039039141,3.14294009608588
0.707862,-0.959377,0.652277,-0.843382,130.644953,70.0,-0.055584999999999996,0.11599500000000007,0.1286255505333214,1.0661887650191217,-0.912482665066123,1.1922553582068733,130.2144168347424,0.43053616525759253
-0.251855,-0.91876,-0.197339,0.260356,198.219572,70.0,0.05451600000000001,1.179116,1.1803755909506093,0.3266924052637281,2.2193713432936306,0.9526546481411824,175.92981130176025,22.289760698239746
0.398164,-0.058308,0.340858,0.004699,284.37086,70.0,-0.057306000000000024,0.063007,0.08516959366464068,0.3408903881968513,0.013784926142289029,0.4024107276900058,292.19348822074335,-7.822628220743354
0.016798,0.32803,0.006611,0.02896,327.044304,70.0,-0.010187000000000002,-0.29907,0.2992434458246329,0.029704998249452903,1.3463617672051786,0.32845982053213146,327.0963780265828,-0.0520740265827726
-0.802026,0.345782,0.412792,0.114347,208.613013,70.0,1.214818,-0.23143499999999997,1.2366668639326437,0.42833686704858825,0.27023277817452884,0.8733904603326053,207.53658725666918,1.076425743330816
-0.44945,0.085743,0.178432,0.004137,324.400451,70.0,0.627882,-0.081606,0.633162968879261,0.17847995235599992,0.02318114994022478,0.45755564093233514,318.17907015976056,6.221380840239419
-0.917237,-0.008043,-0.454678,0.002541,183.066232,70.0,0.46255899999999994,0.010584,0.4626800725522982,0.45468510022322045,3.1360041413967883,0.9172722627540855,194.02877217320523,-10.962540173205213
0.816478,0.54144,-0.538548,0.347723,161.195595,70.0,-1.355026,-0.19371700000000003,1.3688030306676706,0.6410501018118631,2.568269081654962,0.9796905624144799,166.5076158950505,-5.312020895050495
-0.010554,0.617759,0.148054,-0.133731,255.140136,70.0,0.158608,-0.75149,0.7680453878280892,0.1995093162661834,-0.7346123376043179,0.6178491474437752,249.87136317068754,5.268772829312468
0.676912,0.854494,0.571798,0.447552,139.649568,70.0,-0.10511399999999993,-0.40694199999999997,0.42029839918800543,0.7261237811199961,0.6641089714174215,1.090123778192183,139.61145386856563,0.03811413143435516
-0.517154,0.18913,-0.172307,0.023509,274.76033,70.0,0.344847,-0.165621,0.38255688341735533,0.17390335054276554,3.005993201753687,0.5506527187039033,293.5901386961843,-18.829808696184273
0.700262,-0.689715,-0.675834,-0.507519,152.824875,70.0,-1.376096,0.1821959999999999,1.3881050333573464,0.8451787567828477,-2.497482442842986,0.9828904566985072,154.26734926655593,-1.4424742665559336
-0.038623,0.864303,-0.404345,0.25585,184.127735,70.0,-0.365722,-0.608453,0.7099067787343631,0.47849148532131686,2.577438467501635,0.8651655401933205,165.26189499429725,18.86584000570275
0.333606,0.915834,0.304957,-0.063392,202.31915,70.0,-0.028649000000000036,-0.979226,0.9796449991078402,0.31147603039880933,-0.20495313779873348,0.9747024565435342,190.696515460766,11.622634539234014
0.426739,0.198655,0.226672,0.025334,300.987803,70.0,-0.20006699999999997,-0.173321,0.264701668921826,0.22808333376202655,0.11130310644572398,0.470712208409767,305.4460907699754,-4.4582877699754135
0.797677,0.561361,-0.575006,0.53618,161.041823,70.0,-1.3726829999999999,-0.02518100000000001,1.3729139453184964,0.7862066474127524,2.3911213260047015,0.9754049254796696,159.6387006439815,1.4031223560184856
0.795418,0.595049,0.628064,0.600127,157.013442,70.0,-0.167354,0.005077999999999916,0.16743102281238087,0.8686868274729391,0.7626556231250962,0.9933645388904316,154.91143214124594,2.1020098587540588
0.988264,-0.248924,0.200582,0.005382,248.435429,70.0,-0.787682,0.25430600000000003,0.8277164217049219,0.20065419170303922,0.026825482665271957,1.019131439742686,231.90258814114028,16.532840858859714
0.340893,-0.60792,0.126009,0.083481,279.20251,70.0,-0.214884,0.691401,0.7240238091782618,0.15115338382583435,0.5851126450066229,0.6969754399180792,269.1197289765506,10.0827810234494
0.687117,0.383433,0.45826,0.208719,200.232279,70.0,-0.22885699999999998,-0.17471400000000004,0.2879244835803305,0.5035532231661317,0.4273849971462883,0.7868612566253341,200.214693404456,0.017585595544005628
0.351871,-0.107808,0.002137,0.00229,343.591604,70.0,-0.349734,0.110098,0.36665438816411294,0.0031322306747747683,0.8199450636125832,0.36801598539329783,333.32816303929707,10.263440960702951
0.077002,0.168131,0.022337,4.6e-05,342.917948,70.0,-0.054665000000000005,-0.168085,0.17675075516104594,0.022337047365307706,0.002059360476869894,0.1849252312828079,343.7940394865684,-0.8760914865683844
-0.219544,0.120774,0.020819,-0.001753,366.057353,70.0,0.240363,-0.12252700000000001,0.2697910997382975,0.02089267263898997,-0.08400377693828663,0.25057120148173456,363.4496341628917,2.60771883710828
-0.155193,-0.333911,-0.044704,0.02464,313.756739,70.0,0.110489,0.358551,0.37518880410001576,0.05104485494151198,2.6378430984992316,0.3682138280537547,325.9083499536713,-12.151610953671309
-0.050277,0.996577,-0.033237,-0.238284,194.906438,70.0,0.01704,-1.234861,1.2349785629398593,0.24059086189005602,-1.7093869525012957,0.9978444235741362,184.84170097323837,10.064737026761634
-0.536649,0.535175,-0.011976,-0.072612,188.678821,70.0,0.5246730000000001,-0.607787,0.8029239031801207,0.07359298281765728,-1.7342561788796598,0.7578947353201498,192.6865859417284,-4.0077649417283965
0.689138,0.344146,0.272691,0.061474,212.013445,70.0,-0.416447,-0.28267200000000003,0.5033205374242143,0.2795343165999481,0.22172810944614918,0.7702906285032942,213.7914902053709,-1.7780452053709155
0.066751,-0.112577,-0.02031,7e-06,331.772093,70.0,-0.087061,0.11258399999999999,0.14231927057499977,0.020310001206302282,3.141247995799403,0.13087886357238895,338.8064479662624,-7.034354966262413
-0.082347,-0.007118,0.022314,-0.0,330.824351,70.0,0.104661,0.007118,0.10490276852876668,0.022314,-0.0,0.08265406422554186,328.38693439109323,2.4374166089067444
0.370995,-0.681514,0.301,0.048096,228.525005,70.0,-0.06999500000000003,0.72961,0.732959788886812,0.3048183478992037,0.158447938049482,0.7759501415819189,213.7978159251814,14.727189074818597
-0.212958,0.82245,0.01594,0.013761,295.807154,70.0,0.22889800000000002,-0.808689,0.8404595130790061,0.021058222170924117,0.712164831421174,0.849573488442289,290.5016446247887,5.305509375211329
0.922906,-0.710638,0.83212,-0.61255,139.91188,70.0,-0.09078600000000003,0.09808799999999995,0.13365385718339742,1.033267243698357,-0.6345662249164206,1.1648012070220395,140.5629064867138,-0.6510264867138176
0.305341,-0.129331,0.034106,-0.004268,356.753335,70.0,-0.271235,0.125063,0.2986790571734148,0.034372009833584065,-0.1244921212365297,0.3316016191787971,351.9482254221035,4.805109577896474
0.342042,0.706323,0.212894,-0.082807,255.434995,70.0,-0.129148,-0.78913,0.7996282653858604,0.22843129051204872,-0.3709520358056682,0.7847833523291635,233.57552028023696,21.85947471976303
-0.834716,0.932969,0.212944,-0.107596,127.505814,70.0,1.04766,-1.040565,1.476606580922962,0.23858341591988325,-0.467861393659457,1.2518713814194333,127.41793881259184,0.0878751874081587
0.410737,-0.743098,0.501426,-0.338933,179.555976,70.0,0.09068900000000002,0.40416500000000005,0.4142147292721495,0.6052302140219042,-0.5943939370671756,0.8490580196741563,173.3133206282126,6.242655371787379
0.753308,0.847899,-0.700278,0.688079,135.359041,70.0,-1.453586,-0.15981999999999996,1.462345612977999,0.9817545454567551,2.364980909011677,1.134198244164132,136.48262199664535,-1.1235809966453587
0.641062,0.321546,0.294318,0.029143,223.816639,70.0,-0.346744,-0.292403,0.4535757003467007,0.29575733223877987,0.09869702219015515,0.7171836012904924,224.99692783383614,-1.18028883383613
0.230511,0.200005,0.051299,0.002809,357.62326,70.0,-0.17921199999999998,-0.19719599999999998,0.2664642628196134,0.051375849209526446,0.05470277321588017,0.30518407747783954,360.90532920366144,-3.282069203661422
-0.5118,0.178257,-0.190607,-0.013258,292.680797,70.0,0.32119300000000006,-0.191515,0.37395579748681534,0.19106753521464603,-3.072147772210209,0.5419546088456118,293.16895656592044,-0.48815956592045495
-0.030261,-0.596473,-0.008251,0.003583,305.492886,70.0,0.022010000000000002,0.600056,0.6004595267259901,0.008995381592795271,2.7319130021005416,0.5972401257869401,306.83785967732734,-1.3449736773273457
-0.926341,0.982446,-0.414365,0.098861,121.874255,70.0,0.511976,-0.8835850000000001,1.0211962968993769,0.42599512972098635,2.9073866613267563,1.350299148780373,124.982372721368,-3.1081177213679894
-0.025993,-0.866187,0.039411,0.088119,269.811785,70.0,0.065404,0.9543060000000001,0.9565446277367304,0.09653074682193234,1.1502337613103812,0.866576918119794,251.33387163414739,18.4779133658526
-0.001225,-0.58494,0.017957,-0.026232,274.917014,70.0,0.019182,0.558708,0.5590371887343453,0.03178948997703486,-0.9705179242487957,0.5849412827156244,284.537523083997,-9.620509083996978
0.915012,0.614747,-0.816527,0.390187,152.845761,70.0,-1.7315390000000002,-0.22456000000000004,1.7460396622416687,0.9049653234781982,2.6958119981062203,1.1023433376915743,148.58018671273925,4.265574287260762
0.047065,-0.986143,0.160797,0.269458,121.918708,70.0,0.113732,1.255601,1.26074138467213,0.3137886055499785,1.0327756007268771,0.9872654813544328,142.09821439338194,-20.179506393381942
-0.108758,0.109299,0.035463,-9.7e-05,350.452566,70.0,0.144221,-0.109396,0.18101707559509406,0.03546313265914336,-0.002735238363847146,0.1541900579317616,352.9268582151567,-2.4742922151567086
0.985099,0.555479,0.692666,0.371583,156.930229,70.0,-0.29243299999999994,-0.18389599999999995,0.34544869127701144,0.786040783576145,0.49238326173083236,1.1309186351112974,156.70629483599117,0.22393416400882415
-0.058982,0.68528,1.780034,-0.237181,108.745741,70.0,1.839016,-0.922461,2.057404710983476,1.7957660949903804,-0.13246494495252317,0.6878136046371865,110.78755318784913,-2.041812187849132
-0.500062,-0.546241,-0.142219,0.01768,194.603349,70.0,0.357843,0.563921,0.6678761164242962,0.1433137340278314,3.017911865644517,0.7405681831708678,204.89272625164344,-10.28937725164343
-0.668826,-0.952879,-0.737191,-0.791026,130.7051,70.0,-0.06836500000000001,0.16185300000000002,0.17569908034477588,1.0812828969131991,-2.320981724297681,1.1641763641807028,133.12459056155484,-2.419490561554852
0.962389,0.876552,-0.196175,-0.010289,127.3807,70.0,-1.1585640000000001,-0.886841,1.4590262168230566,0.1964446337928323,-3.0891925964283113,1.3017434447789626,129.69735256901907,-2.3166525690190696
0.207533,0.005138,-0.090373,-7.5e-05,368.963473,70.0,-0.297906,-0.005213000000000001,0.29795160715290664,0.0903730311210153,-3.1407627598960803,0.2075965922962128,366.9972355799432,1.9662374200568138
0.346352,-0.862477,0.260077,-0.123667,214.267942,70.0,-0.08627499999999999,0.7388100000000001,0.7438303514411065,0.2879818966844965,-0.44385742453655286,0.9294225537574392,189.35455884293003,24.913383157069973
0.351631,-0.132972,-0.132564,-0.001672,343.924347,70.0,-0.48419500000000004,0.1313,0.5016816600444948,0.13257454386118023,-3.128980546632411,0.37593338897336587,341.51639649326523,2.407950506734778
-0.859743,0.306084,-0.400428,-0.094345,209.838847,70.0,0.45931500000000003,-0.40042900000000003,0.6093551126116856,0.41139222429331357,-2.910202320002693,0.9126036604709626,201.59180708702365,8.247039912976334
0.348407,-0.331565,-0.119238,-0.009123,326.588958,70.0,-0.46764500000000003,0.322442,0.568032296079193,0.11958649494403621,-3.065230583380346,0.4809602757754532,317.62318030259087,8.965777697409123
-0.616395,0.243612,0.198254,0.029423,246.583773,70.0,0.8146490000000001,-0.214189,0.8423359905180355,0.20042545109092308,0.14733518513479144,0.6627892595455964,260.49365589007175,-13.909882890071742
0.39492,-0.579316,-0.056544,0.036149,237.729296,70.0,-0.451464,0.615465,0.7632934622548525,0.06711165425617223,2.5727709322605636,0.7011197003764764,234.25122122208268,3.478074777917328
-0.570575,0.348706,0.416025,0.099656,226.614893,70.0,0.9866,-0.24905000000000002,1.017548751903318,0.4277944821535219,0.23511310606883537,0.6686940294791034,226.8530625152538,-0.2381695152538157
0.693653,0.218918,0.346327,0.00176,243.189128,70.0,-0.34732599999999997,-0.217158,0.40962537426287443,0.346331472045207,0.005081858616679829,0.7273785638393532,233.29472980086157,9.894398199138436
-0.64627,0.140826,0.214618,0.074427,278.711865,70.0,0.860888,-0.06639900000000001,0.8634448307477438,0.22715691548574965,0.3338107091167522,0.6614354656170169,264.5006242681873,14.211240731812666
0.870619,0.495456,0.564126,0.275869,165.133745,70.0,-0.306493,-0.21958700000000003,0.3770363505260468,0.627966439419337,0.4548252364312503,1.0017255567754075,167.9567805199644,-2.8230355199644066
-0.867759,-0.418023,0.61383,-0.223978,183.224592,70.0,1.481589,0.19404499999999997,1.4942420911438683,0.6534167226081683,-0.34987429205647214,0.9631972334937429,178.65016109541833,4.574430904581675
0.289549,0.445899,0.030824,-0.023975,308.815174,70.0,-0.258725,-0.469874,0.53639556439348,0.03905021896225423,-0.6610588906732491,0.5316620558230576,301.32152510482535,7.493648895174658
0.222758,-0.109873,0.091686,0.002958,365.48781,70.0,-0.13107200000000002,0.112831,0.17294711256624093,0.09173370351184999,0.032251100029369505,0.2483811641268315,365.5162308192252,-0.028420819225175364
-0.627389,-0.530454,0.57984,-0.366771,176.4295,70.0,1.2072289999999999,0.16368299999999997,1.2182750029980915,0.6861015901752451,-0.5640017494295165,0.8215828646198751,180.84730586915973,-4.417805869159736
0.6563,0.427287,0.190928,-0.038329,193.009245,70.0,-0.465372,-0.465616,0.6583079506127812,0.19473729335954115,-0.19811763664722956,0.7831371976665391,198.32686652839737,-5.317621528397382
-0.588378,-0.864254,-0.564308,-0.427705,140.165314,70.0,0.024069999999999925,0.43654899999999996,0.4372120701684709,0.7080784461406802,-2.493036716109445,1.0455255364647962,142.28249189784904,-2.1171778978490465
0.478489,-0.028785,0.239647,0.033148,298.370496,70.0,-0.238842,0.061933,0.246741154761422,0.24192865583266485,0.13744796820058364,0.47935404384024966,292.98896026950916,5.381535730490839
0.203913,-0.826366,-0.28739,0.037105,208.09078,70.0,-0.491303,0.8634710000000001,0.9934590105535306,0.28977541842778864,3.013192693998802,0.8511529107774937,196.75306882809718,11.33771117190281
-0.738054,-0.480351,0.549191,-0.368489,176.336173,70.0,1.287245,0.11186199999999996,1.2920962801080265,0.6613583730489847,-0.5909738040591598,0.8806025153932959,176.55111423499937,-0.21494123499937245
0.742139,-0.876568,-0.698698,-0.752931,135.285011,70.0,-1.4408370000000001,0.123637,1.4461318640905472,1.0271728121231598,-2.318851760939995,1.148538964922392,135.18977398321496,0.09523701678503471
-0.476009,-0.277422,-0.251074,-0.02269,273.027992,70.0,0.224935,0.254732,0.33982958383430956,0.2520971828006017,-3.051465715833365,0.5509514807721275,273.8697715830661,-0.8417795830661134
-0.631325,-0.671649,-0.564564,-0.363346,157.137299,70.0,0.06676100000000007,0.30830300000000005,0.3154485234233948,0.6713812819940692,-2.5697389759464557,0.921782856656599,160.58274514386312,-3.4454461438631085
-0.398943,0.957044,-0.295834,0.131694,147.952799,70.0,0.103109,-0.82535,0.8317656451074426,0.3238225828937815,2.7227694432055256,1.0368648586894051,162.97101863692353,-15.018219636923533
-0.958772,-0.081331,-0.270575,-0.02828,249.752798,70.0,0.688197,0.053051,0.6902387408788353,0.27204887249352827,-3.0374526095897516,0.9622154018435788,230.80984225902475,18.942955740975265
-0.932312,0.626463,-0.245075,0.094326,149.545222,70.0,0.6872370000000001,-0.532137,0.8691745974992597,0.26260074238470843,2.774182873029379,1.123237087935134,147.1213782576368,2.4238437423632035
0.961129,-0.30284,-0.135479,0.37814,173.762701,70.0,-1.096608,0.6809799999999999,1.2908457948430556,0.40167700835497167,1.9148260687421719,1.0077107820406608,180.47364990810118,-6.710948908101187
0.169847,0.617637,-0.239371,0.093478,141.220477,70.0,-0.40921799999999997,-0.524159,0.6649827282005151,0.2569758979457023,2.769289524869781,0.6405649593741449,178.53777919584272,-37.31730219584273
0.622646,0.815862,-0.652894,0.726879,144.316594,70.0,-1.27554,-0.08898299999999992,1.2786400063696584,0.9770484409060791,2.3026246535626855,1.0263132291654433,143.08116457548826,1.23542942451175
0.197876,-0.297498,-0.050682,-0.006651,344.372804,70.0,-0.248558,0.29084699999999997,0.38258731914819133,0.051116542576743196,-3.0111082597210803,0.35729535594518996,345.56381069602776,-1.1910066960277845
-0.044214,0.903058,-0.66046,0.378699,113.949947,70.0,-0.6162460000000001,-0.524359,0.8091424432057683,0.7613280135401561,2.6209716338631397,0.9041397177206629,136.14633015047747,-22.196383150477473
-0.309487,0.453419,0.117555,0.062929,307.242189,70.0,0.42704200000000003,-0.39049,0.5786599259184967,0.13333880555187225,0.49149917534935106,0.5489726702942507,290.62111709476096,16.621071905239035
0.613002,0.724508,-0.595428,0.47112,152.933808,70.0,-1.20843,-0.25338800000000006,1.234709902545533,0.7592684357880288,2.472222708875277,0.9490433573172514,154.70516305736842,-1.7713550573684245
0.801439,-0.210685,-0.243151,0.06168,250.127175,70.0,-1.04459,0.272365,1.07951422469785,0.2508522098786455,2.893163307831875,0.8286691981400057,243.78519691921778,6.341978080782212
-0.98637,0.07379,0.09079,0.022642,244.805914,70.0,1.07716,-0.051148,1.0783736752647477,0.09357074470153584,0.244403238490658,0.9891262512945452,245.79583577716997,-0.9899217771699682
0.185452,0.888302,0.342934,0.331888,157.213877,70.0,0.157482,-0.556414,0.5782708013725057,0.477235133765317,0.769030864143745,0.9074540690900009,160.3997097343785,-3.1858327343784936
-0.302069,-0.86884,-0.248693,-0.154487,199.036737,70.0,0.05337599999999998,0.7143529999999999,0.716344334789492,0.2927702877991549,-2.585733757725349,0.9198525025029828,188.23198184855332,10.80475515144667
-0.599117,0.641576,-0.659897,0.406331,164.980334,70.0,-0.060779999999999945,-0.23524500000000004,0.2429699949067786,0.7749638263622374,2.589673327647175,0.8778160077516245,164.8814592666124,0.09887473338758923
0.968542,0.281892,0.134156,-0.070723,256.980352,70.0,-0.8343860000000001,-0.35261499999999996,0.9058351589671269,0.15165610790535275,-0.48514650089595895,1.0087302441326917,242.93976781021905,14.04058418978093
-0.237346,0.921056,-2.76762,-1.007415,103.546624,70.0,-2.530274,-1.928471,3.1813970064921167,2.94526831487812,-2.7925000984938846,0.9511452459282966,105.86000810982243,-2.3133841098224366
0.191581,-0.09741,0.062832,-0.000557,367.20131,70.0,-0.128749,0.096853,0.16111116848313153,0.06283446882882038,-0.008864677390052198,0.21492321340655599,365.8087092629632,1.392600737036787
0.83593,-0.52845,-0.270966,0.047691,162.062998,70.0,-1.1068959999999999,0.576141,1.2478610526404772,0.27513088637410377,2.9673733448052375,0.9889582232834712,166.7543196238285,-4.6913216238285145
0.33362,-0.841141,0.276129,-0.059243,250.559768,70.0,-0.057491000000000014,0.781898,0.7840087355922765,0.28241274349788115,-0.21134435120050155,0.9048870019405738,196.62337620491724,53.936391795082756
0.938136,-0.74488,-0.219405,0.042205,136.759311,70.0,-1.157541,0.787085,1.3997871137805205,0.2234274290457642,2.951552806688069,1.197892052271823,144.91099889590816,-8.151687895908168
0.801574,0.049617,-0.292244,-0.014244,256.36109,70.0,-1.093818,-0.063861,1.0956806306789402,0.2925909210348127,-3.0928911003792017,0.8031081646733521,245.460306087164,10.900783912835976
-0.083928,-0.575528,-0.055805,0.080516,181.558465,70.0,0.028123000000000002,0.6560440000000001,0.6566465054083515,0.09796440313195401,2.1768710257999833,0.5816153264555535,226.44621461277424,-44.88774961277423
-0.904548,-0.73693,-0.812664,-0.628732,139.871937,70.0,0.09188399999999997,0.10819800000000002,0.14194885226728676,1.027485622634205,-2.483115398306141,1.1667360066458907,140.74360112924512,-0.8716641292451186
0.424698,-0.10141,-0.136983,0.000859,336.235655,70.0,-0.561681,0.102269,0.5709154877230078,0.13698569330408192,3.1353218846577677,0.43663758347627385,324.8909146494139,11.344740350586108
-0.395697,-0.48064,-0.160354,0.02603,268.812212,70.0,0.23534300000000002,0.5066700000000001,0.5586598397495565,0.16245296616559513,2.9806679890065726,0.6225680086617044,261.55147421751946,7.260737782480533
-0.114953,-0.017116,0.009434,9e-06,349.655282,70.0,0.124387,0.017124999999999998,0.12556030978776692,0.009434004292981852,0.000953995894602007,0.11622026357309641,339.5646565670095,10.090625432990521
